Id,Label,timeset,Cluster,pageranks
Neoclavaspis nudata,Neoclavaspis nudata,,0,0.000014
Morganella longispina,Morganella longispina,,0,0.000014
Toona ciliata,Toona ciliata,,0,0.000035
Montandoniola moraguesi,Montandoniola moraguesi,,0,0.000014
Montandoniola confusa,Montandoniola confusa,,0,0.000014
Mimeraspis rotunda,Mimeraspis rotunda,,1305,0.000014
Eucalyptus spathulata,Eucalyptus spathulata,,1305,0.000025
Mimeraspis cuspiloba,Mimeraspis cuspiloba,,0,0.000014
Mictis profana,Mictis profana,,0,0.000014
Dicrastylis exsuccosa,Dicrastylis exsuccosa,,0,0.000015
Mictis caja,Mictis caja,,0,0.000014
Metandaspis recurvata,Metandaspis recurvata,,0,0.000014
Melanerythrus biguttatus,Melanerythrus biguttatus,,0,0.000014
Oenothera drummondii,Oenothera drummondii,,0,0.00002
Melanaphis sacchari,Melanaphis sacchari,,0,0.000014
Melanacanthus scutellaris,Melanacanthus scutellaris,,0,0.000014
Melanacanthus margineguttatus,Melanacanthus margineguttatus,,0,0.000014
Melanacanthus funebris,Melanacanthus funebris,,0,0.000014
Melaleucoides uncinatae,Melaleucoides uncinatae,,0,0.000014
Melaleucoides systenae,Melaleucoides systenae,,18,0.000014
Verticordia chrysantha,Verticordia chrysantha,,18,0.00002
Phymatocarpus porphyrocephalus,Phymatocarpus porphyrocephalus,,18,0.000037
Melaleucoides similis,Melaleucoides similis,,0,0.000014
Melaleucoides rhaphiophyllae,Melaleucoides rhaphiophyllae,,0,0.000014
Melaleucoides pileanthicola,Melaleucoides pileanthicola,,17,0.000014
Scholtzia leptantha,Scholtzia leptantha,,17,0.000041
Pileanthus peduncularis,Pileanthus peduncularis,,17,0.000018
Melaleucoides ozzii,Melaleucoides ozzii,,0,0.000014
Melaleucoides micranthae,Melaleucoides micranthae,,0,0.000014
Melaleucoides leuropomae,Melaleucoides leuropomae,,18,0.000014
Melaleucoides cassisi,Melaleucoides cassisi,,0,0.000014
Melaleucoides beaufortiae,Melaleucoides beaufortiae,,0,0.000014
Melaleucoides akaina,Melaleucoides akaina,,17,0.000014
Melaleucococcus notoporosus,Melaleucococcus notoporosus,,0,0.000014
Melaleucococcus nodosus,Melaleucococcus nodosus,,0,0.000014
Megymenum spinosum,Megymenum spinosum,,0,0.000014
Megaspidiotus fimbriatus,Megaspidiotus fimbriatus,,0,0.000014
Megamelus leimonias,Megamelus leimonias,,0,0.000014
Mcateella splendida,Mcateella splendida,,0,0.000014
Cuttsia viburnea,Cuttsia viburnea,,0,0.000018
Mcateella interioris,Mcateella interioris,,0,0.000014
Melaleuca brevifolia,Melaleuca brevifolia,,0,0.000016
Darwinia vestita,Darwinia vestita,,0,0.000018
Acacia acinacea,Acacia acinacea,,0,0.00002
Mcateella gibber,Mcateella gibber,,18,0.000014
Conospermum stoechadis,Conospermum stoechadis,,18,0.000031
Mcateella elongata,Mcateella elongata,,0,0.000014
Maskellia globosa,Maskellia globosa,,0,0.000014
Eucalyptus gomphocephala,Eucalyptus gomphocephala,,0,0.000041
Margarodes australis,Margarodes australis,,0,0.000014
Madarococcus meander,Madarococcus meander,,58,0.000014
Madarococcus cunninghamii,Madarococcus cunninghamii,,58,0.000014
Lyramorpha rosea,Lyramorpha rosea,,0,0.000014
Synoum glandulosum,Synoum glandulosum,,0,0.000018
Lophops saccharacida,Lophops saccharacida,,0,0.000014
Lindingaspis victoriae,Lindingaspis victoriae,,0,0.000014
Stenocarpus sinuatus,Stenocarpus sinuatus,,0,0.000014
Leptospermum petersonii,Leptospermum petersonii,,0,0.000014
Hovea longifolia,Hovea longifolia,,0,0.000014
Cleistanthus cunninghamii,Cleistanthus cunninghamii,,0,0.000014
Callistemon salignus,Callistemon salignus,,0,0.000045
Acrotriche aggregata,Acrotriche aggregata,,0,0.000014
Alstonia constricta,Alstonia constricta,,0,0.000014
Leucophoroptera quadrimaculata,Leucophoroptera quadrimaculata,,0,0.000014
Verticordia brownii,Verticordia brownii,,0,0.000016
Beaufortia sparsa,Beaufortia sparsa,,0,0.000016
Lechenaultia floribunda,Lechenaultia floribunda,,0,0.000016
Pericalymma ellipticum,Pericalymma ellipticum,,0,0.000016
Lestonia haustorifera,Lestonia haustorifera,,0,0.000014
Leptynoptera sulfurea,Leptynoptera sulfurea,,0,0.000014
Leptospermonastes maculosipennis,Leptospermonastes maculosipennis,,0,0.000014
Leptospermonastes leptospermi,Leptospermonastes leptospermi,,0,0.000014
Leptoglossus gonagra,Leptoglossus gonagra,,0,0.000014
Leptocorisa oratorius,Leptocorisa oratorius,,0,0.000014
Leptocorisa acuta,Leptocorisa acuta,,0,0.000014
Leptocoris vicinus,Leptocoris vicinus,,1306,0.000014
Colubrina asiatica,Colubrina asiatica,,1306,0.000025
Leptocoris tagalicus,Leptocoris tagalicus,,0,0.000014
Elattostachys xylocarpa,Elattostachys xylocarpa,,0,0.000025
Leptocoris rufomarginatus,Leptocoris rufomarginatus,,0,0.000014
Leptocoris mitellatus,Leptocoris mitellatus,,0,0.000014
Leptocoris isolatus,Leptocoris isolatus,,0,0.000014
Lepionysius grossi,Lepionysius grossi,,0,0.000014
Andersonia caerulea,Andersonia caerulea,,0,0.00002
Lepidosaphes beckii,Lepidosaphes beckii,,0,0.000014
Laticlerada monteithi,Laticlerada monteithi,,0,0.000014
Laticlerada laticollis,Laticlerada laticollis,,0,0.000014
Lasiopsylla rotundipennis,Lasiopsylla rotundipennis,,0,0.000014
Lasiopsylla bullata,Lasiopsylla bullata,,0,0.000014
Eucalyptus dives,Eucalyptus dives,,0,0.000041
Lasiacantha pilbara,Lasiacantha pilbara,,0,0.000014
Lasiacantha ningaloo,Lasiacantha ningaloo,,318,0.000014
Dampiera incana,Dampiera incana,,318,0.000037
Lasiacantha eremophila,Lasiacantha eremophila,,0,0.000014
Lasiacantha ephemera,Lasiacantha ephemera,,0,0.000014
Solanum ellipticum,Solanum ellipticum,,0,0.000029
Lasiacantha aureolus,Lasiacantha aureolus,,319,0.000014
Micromyrtus flaviflora,Micromyrtus flaviflora,,319,0.00002
Aluta maisonneuvei,Aluta maisonneuvei,,319,0.00002
Laryngodus cervantes,Laryngodus cervantes,,0,0.000014
Allocasuarina humilis,Allocasuarina humilis,,0,0.000055
Lampromicra senator,Lampromicra senator,,0,0.000014
Lamproceps australis,Lamproceps australis,,0,0.000014
Lachnophoroides thompsoni,Lachnophoroides thompsoni,,0,0.000014
Kirkaldyella pilosa,Kirkaldyella pilosa,,18,0.000014
Kirkaldyella ngarkati,Kirkaldyella ngarkati,,0,0.000014
Kirkaldyella carotarhani,Kirkaldyella carotarhani,,0,0.000014
Kirkaldyella boweri,Kirkaldyella boweri,,1307,0.000014
Hardenbergia comptoniana,Hardenbergia comptoniana,,1307,0.000025
Kirkaldyella argoantyx,Kirkaldyella argoantyx,,0,0.000014
Kenmooreana eudesmiae,Kenmooreana eudesmiae,,320,0.000014
Eucalyptus ebbanoensis,Eucalyptus ebbanoensis,,320,0.000037
Katipo signoreti,Katipo signoreti,,0,0.000014
Katipo rubrivenosa,Katipo rubrivenosa,,0,0.000014
Kallitambinia australis,Kallitambinia australis,,0,0.000014
Kalkadoona pallida,Kalkadoona pallida,,0,0.000014
Kalkadoona enchylaenae,Kalkadoona enchylaenae,,0,0.000014
Kahaono montana,Kahaono montana,,0,0.000014
Eucalyptus dunnii,Eucalyptus dunnii,,0,0.00003
Jiwarli solanum,Jiwarli solanum,,0,0.000014
Anthotroche walcottii,Anthotroche walcottii,,0,0.00002
Jiwarli ptilotus,Jiwarli ptilotus,,36,0.000014
Ptilotus obovatus,Ptilotus obovatus,,36,0.000028
Japananus hyalinus,Japananus hyalinus,,0,0.000014
Ischnaspis longirostris,Ischnaspis longirostris,,0,0.000014
Monstera deliciosa,Monstera deliciosa,,0,0.000015
Ipoides melaleucae,Ipoides melaleucae,,0,0.000014
Ipoides honiala,Ipoides honiala,,0,0.000014
Ipoides hackeri,Ipoides hackeri,,0,0.000014
Ipoella brunneus,Ipoella brunneus,,0,0.000014
Inoma silveirae,Inoma silveirae,,1308,0.000014
Dicrastylis beveridgei,Dicrastylis beveridgei,,1308,0.000025
Inoma multispinosa,Inoma multispinosa,,36,0.000014
Newcastelia cephalantha,Newcastelia cephalantha,,36,0.000017
Dicrastylis lewellinii,Dicrastylis lewellinii,,36,0.000017
Dicrastylis gilesii,Dicrastylis gilesii,,36,0.000017
Inoma kalbarri,Inoma kalbarri,,0,0.000014
Pityrodia teckiana,Pityrodia teckiana,,0,0.00002
Dicrastylis fulva,Dicrastylis fulva,,0,0.00002
Inoma arrernte,Inoma arrernte,,0,0.000014
Rutidosis helichrysoides,Rutidosis helichrysoides,,0,0.000018
Anemocarpa saxatilis,Anemocarpa saxatilis,,0,0.000018
Idioscopus nitidulis,Idioscopus nitidulis,,0,0.000014
Idioscopus clypealis,Idioscopus clypealis,,0,0.000014
Hypseloecus lysiani,Hypseloecus lysiani,,0,0.000014
Hypseloecus amyemopsis,Hypseloecus amyemopsis,,0,0.000014
Hypogeococcus pungens,Hypogeococcus pungens,,1309,0.000014
Alternanthera pungens,Alternanthera pungens,,1309,0.000025
Reichardia tingitana,Reichardia tingitana,,0,0.000015
Hyalinaspis semispherula,Hyalinaspis semispherula,,0,0.000014
Hyalinaspis rubra,Hyalinaspis rubra,,0,0.000014
Hyalinaspis pallidinota,Hyalinaspis pallidinota,,0,0.000014
Lonicera fragrantissima,Lonicera fragrantissima,,0,0.000018
Howardia biclavis,Howardia biclavis,,0,0.000014
Hishimonus passiflorae,Hishimonus passiflorae,,0,0.000014
Hemiberlesia palmae,Hemiberlesia palmae,,0,0.000014
Hemiberlesia lataniae,Hemiberlesia lataniae,,0,0.000014
Gymnostachys anceps,Gymnostachys anceps,,0,0.000014
Astrotricha longifolia,Astrotricha longifolia,,0,0.000018
Hemaspidis hemichionaspiformis,Hemaspidis hemichionaspiformis,,0,0.000014
Harpagophylus verticordii,Harpagophylus verticordii,,37,0.000014
Verticordia polytricha,Verticordia polytricha,,37,0.000017
Verticordia monadelpha,Verticordia monadelpha,,37,0.000017
Darwinia diosmoides,Darwinia diosmoides,,37,0.000017
Harpagophylus scholtzii,Harpagophylus scholtzii,,17,0.000014
Gymnaspis acaciae,Gymnaspis acaciae,,0,0.000014
Aonidia truncata,Aonidia truncata,,0,0.000014
Greeniella ornata,Greeniella ornata,,0,0.000014
Graptostethus servus,Graptostethus servus,,0,0.000014
Graptostethus pubescens,Graptostethus pubescens,,0,0.000014
Graptostethus cardinalis,Graptostethus cardinalis,,0,0.000014
Goodeniaphila cassisi,Goodeniaphila cassisi,,1310,0.000014
Coopernookia strophiolata,Coopernookia strophiolata,,1310,0.000025
Glycaspis whitei,Glycaspis whitei,,0,0.000014
Glycaspis vellerosa,Glycaspis vellerosa,,0,0.000014
Glycaspis temenicola,Glycaspis temenicola,,0,0.000014
Glycaspis taylori,Glycaspis taylori,,0,0.000014
Glycaspis sudicola,Glycaspis sudicola,,0,0.000014
Glycaspis suavis,Glycaspis suavis,,0,0.000014
Glycaspis struicis,Glycaspis struicis,,0,0.000014
Glycaspis siliciflava,Glycaspis siliciflava,,0,0.000014
Glycaspis seriata,Glycaspis seriata,,0,0.000014
Glycaspis schwarzi,Glycaspis schwarzi,,0,0.000014
Glycaspis rylstonensis,Glycaspis rylstonensis,,0,0.000014
Glycaspis rubritincta,Glycaspis rubritincta,,116,0.000014
Glycaspis rivalis,Glycaspis rivalis,,0,0.000014
Glycaspis retrusa,Glycaspis retrusa,,321,0.000014
Eucalyptus intertexta,Eucalyptus intertexta,,321,0.000037
Glycaspis quornensis,Glycaspis quornensis,,0,0.000014
Glycaspis prepta,Glycaspis prepta,,0,0.000014
Eucalyptus longifolia,Eucalyptus longifolia,,0,0.000019
Glycaspis pratensis,Glycaspis pratensis,,0,0.000014
Glycaspis praescopula,Glycaspis praescopula,,1311,0.000014
Eucalyptus orgadophila,Eucalyptus orgadophila,,1311,0.000025
Glycaspis planitecta,Glycaspis planitecta,,0,0.000014
Eucalyptus regnans,Eucalyptus regnans,,0,0.000068
Glycaspis pilata,Glycaspis pilata,,0,0.000014
Glycaspis pervagata,Glycaspis pervagata,,117,0.000014
Eucalyptus torquata,Eucalyptus torquata,,117,0.00002
Eucalyptus brachycalyx,Eucalyptus brachycalyx,,117,0.000031
Glycaspis permista,Glycaspis permista,,0,0.000014
Glycaspis particeps,Glycaspis particeps,,0,0.000014
Glycaspis onychis,Glycaspis onychis,,116,0.000014
Glycaspis occidentalis,Glycaspis occidentalis,,0,0.000014
Glycaspis nundlensis,Glycaspis nundlensis,,0,0.000014
Eucalyptus radiata,Eucalyptus radiata,,0,0.000045
Glycaspis nigrocincta,Glycaspis nigrocincta,,0,0.000014
Glycaspis munita,Glycaspis munita,,0,0.000014
Glycaspis morgani,Glycaspis morgani,,0,0.000014
Eucalyptus macarthurii,Eucalyptus macarthurii,,0,0.00005
Glycaspis montana,Glycaspis montana,,0,0.000014
Glycaspis monita,Glycaspis monita,,0,0.000014
Glycaspis mirabilis,Glycaspis mirabilis,,0,0.000014
Glycaspis minuscula,Glycaspis minuscula,,0,0.000014
Eucalyptus pulverulenta,Eucalyptus pulverulenta,,0,0.00002
Glycaspis mesicola,Glycaspis mesicola,,0,0.000014
Eucalyptus fibrosa,Eucalyptus fibrosa,,0,0.000041
Glycaspis mellialata,Glycaspis mellialata,,0,0.000014
Glycaspis mannifera,Glycaspis mannifera,,0,0.000014
Glycaspis mactans,Glycaspis mactans,,0,0.000014
Eucalyptus cloeziana,Eucalyptus cloeziana,,0,0.000025
Glycaspis lucrosa,Glycaspis lucrosa,,118,0.000014
Eucalyptus tetrodonta,Eucalyptus tetrodonta,,118,0.000049
Glycaspis kurrajongensis,Glycaspis kurrajongensis,,0,0.000014
Glycaspis johnsoni,Glycaspis johnsoni,,0,0.000014
Eucalyptus dwyeri,Eucalyptus dwyeri,,0,0.00002
Glycaspis imponens,Glycaspis imponens,,0,0.000014
Glycaspis icterica,Glycaspis icterica,,0,0.000014
Glycaspis hirsuta,Glycaspis hirsuta,,0,0.000014
Glycaspis granulata,Glycaspis granulata,,0,0.000014
Glycaspis fuscovena,Glycaspis fuscovena,,0,0.000014
Glycaspis fuliginis,Glycaspis fuliginis,,0,0.000014
Glycaspis froggatti,Glycaspis froggatti,,321,0.000014
Glycaspis eucalypti,Glycaspis eucalypti,,0,0.000014
Glycaspis eremica,Glycaspis eremica,,0,0.000014
Glycaspis endasa,Glycaspis endasa,,0,0.000014
Glycaspis dulcieana,Glycaspis dulcieana,,0,0.000014
Glycaspis dreptodria,Glycaspis dreptodria,,0,0.000014
Glycaspis dobsoni,Glycaspis dobsoni,,0,0.000014
Glycaspis cyta,Glycaspis cyta,,0,0.000014
Glycaspis convallaria,Glycaspis convallaria,,0,0.000014
Glycaspis conserta,Glycaspis conserta,,0,0.000014
Glycaspis collina,Glycaspis collina,,0,0.000014
Glycaspis cnecosia,Glycaspis cnecosia,,0,0.000014
Glycaspis cellula,Glycaspis cellula,,0,0.000014
Glycaspis cameloides,Glycaspis cameloides,,0,0.000014
Glycaspis brunosa,Glycaspis brunosa,,0,0.000014
Glycaspis blakei,Glycaspis blakei,,0,0.000014
Glycaspis belua,Glycaspis belua,,0,0.000014
Glycaspis baileyi,Glycaspis baileyi,,0,0.000014
Glycaspis australoraria,Glycaspis australoraria,,0,0.000014
Glycaspis amydra,Glycaspis amydra,,0,0.000014
Glycaspis amplificata,Glycaspis amplificata,,0,0.000014
Glycaspis amnicola,Glycaspis amnicola,,0,0.000014
Geoica lucifuga,Geoica lucifuga,,0,0.000014
Gelonus tasmanicus,Gelonus tasmanicus,,0,0.000014
Geijerolyma robusta,Geijerolyma robusta,,0,0.000014
Garceus fidelis,Garceus fidelis,,0,0.000014
Gagudjuia allosyncarpiae,Gagudjuia allosyncarpiae,,1312,0.000014
Allosyncarpia ternata,Allosyncarpia ternata,,1312,0.000025
Fontejus collaris,Fontejus collaris,,1313,0.000014
Andersonia sprengelioides,Andersonia sprengelioides,,1313,0.000025
Fiorinia japonica,Fiorinia japonica,,0,0.000014
Cedrus deodara,Cedrus deodara,,0,0.000018
Fiorinia fioriniae,Fiorinia fioriniae,,0,0.000014
Hypolepis muelleri,Hypolepis muelleri,,0,0.000017
Doodia media,Doodia media,,0,0.000017
Eysarcoris trimaculatus,Eysarcoris trimaculatus,,0,0.000014
Exomyocara trispinosum,Exomyocara trispinosum,,0,0.000014
Exocarpocoris praegracilis,Exocarpocoris praegracilis,,0,0.000014
Exocarpocoris aurum,Exocarpocoris aurum,,0,0.000014
Eurymeloides walkeri,Eurymeloides walkeri,,0,0.000014
Eurymeloides punctata,Eurymeloides punctata,,0,0.000014
Eucalyptus aggregata,Eucalyptus aggregata,,0,0.000018
Eurymeloides pulchra,Eurymeloides pulchra,,0,0.000014
Eurymeloides marmorata,Eurymeloides marmorata,,0,0.000014
Eurymeloides lineata,Eurymeloides lineata,,0,0.000014
Eurymeloides bicincta,Eurymeloides bicincta,,0,0.000014
Eurymelessa moruyana,Eurymelessa moruyana,,0,0.000014
Eurymela distincta,Eurymela distincta,,0,0.000014
Eupolemus virescens,Eupolemus virescens,,0,0.000014
Eupolemus marginatus,Eupolemus marginatus,,0,0.000014
Eumetopina flavipes,Eumetopina flavipes,,0,0.000014
Eumenotes obscura,Eumenotes obscura,,0,0.000014
Euleimonios montanus,Euleimonios montanus,,0,0.000014
Eulaingia stenophyllae,Eulaingia stenophyllae,,0,0.000014
Eugreeniella pulchra,Eugreeniella pulchra,,0,0.000014
Eucalyptolyma pollicaris,Eucalyptolyma pollicaris,,0,0.000014
Euander lacertosus,Euander lacertosus,,0,0.000014
Ethaltomarus australicus,Ethaltomarus australicus,,0,0.000014
Eriosoma pyricola,Eriosoma pyricola,,0,0.000014
Eriopsylla viridis,Eriopsylla viridis,,0,0.000014
Eriopsylla malleensis,Eriopsylla malleensis,,0,0.000014
Erga longitudinalis,Erga longitudinalis,,156,0.000014
Elasmolomus pallens,Elasmolomus pallens,,0,0.000014
Dysaphis lappae,Dysaphis lappae,,0,0.000014
Dysaphis apiifolia,Dysaphis apiifolia,,0,0.000014
Duplaspidiotus spinosus,Duplaspidiotus spinosus,,0,0.000014
Duplaspidiotus magnus,Duplaspidiotus magnus,,1314,0.000014
Melichrus urceolatus,Melichrus urceolatus,,1314,0.000025
Duplaspidiotus claviger,Duplaspidiotus claviger,,0,0.000014
Chionaspis candida,Chionaspis candida,,0,0.000014
Chionaspis agonis,Chionaspis agonis,,0,0.000014
Duadicus pallidus,Duadicus pallidus,,57,0.000014
Dindymus versicolor,Dindymus versicolor,,0,0.000014
Dimorphopterus pilosus,Dimorphopterus pilosus,,1315,0.000014
Eragrostis spartinoides,Eragrostis spartinoides,,1315,0.000025
Dilompus woodwardi,Dilompus woodwardi,,0,0.000014
Dilatops fici,Dilatops fici,,0,0.000014
Diemenia immarginata,Diemenia immarginata,,0,0.000014
Dictyotus inconspicuus,Dictyotus inconspicuus,,1316,0.000014
Myoporum viscosum,Myoporum viscosum,,1316,0.000025
Dictyotus caenosus,Dictyotus caenosus,,0,0.000014
Diaspis bromeliae,Diaspis bromeliae,,0,0.000014
Diaspis boisduvali,Diaspis boisduvali,,0,0.000014
Diaspidopus distinctus,Diaspidopus distinctus,,1317,0.000014
Homoranthus virgatus,Homoranthus virgatus,,1317,0.000025
Diaspidiotus perniciosus,Diaspidiotus perniciosus,,0,0.000014
Hemiberlesia loranthi,Hemiberlesia loranthi,,0,0.000014
Diaphorina citri,Diaphorina citri,,0,0.000014
Diaphoraspis orbata,Diaphoraspis orbata,,0,0.000014
Diaphoraspis incisa,Diaphoraspis incisa,,0,0.000014
Diaphoraspis compacta,Diaphoraspis compacta,,0,0.000014
Dayus euryphaessus,Dayus euryphaessus,,0,0.000014
Dasypsylla brunnea,Dasypsylla brunnea,,0,0.000014
Dasynus fuscescens,Dasynus fuscescens,,0,0.000014
Dampierella schwartzi,Dampierella schwartzi,,318,0.000014
Cuspicona ooldeae,Cuspicona ooldeae,,0,0.000014
Cuspicona obesula,Cuspicona obesula,,57,0.000014
Cuspicona forticornis,Cuspicona forticornis,,0,0.000014
Cuspicona apothoracica,Cuspicona apothoracica,,0,0.000014
Cumare pallida,Cumare pallida,,0,0.000014
Boronia megastigma,Boronia megastigma,,1,0.000026
Ctenarytaina spatulata,Ctenarytaina spatulata,,0,0.000014
Ctenarytaina longicauda,Ctenarytaina longicauda,,0,0.000014
Ctenarytaina bipartita,Ctenarytaina bipartita,,0,0.000014
Eucalyptus kitsoniana,Eucalyptus kitsoniana,,0,0.00002
Cryptorhamphus orbus,Cryptorhamphus orbus,,0,0.000014
Hypocalymma strictum,Hypocalymma strictum,,0,0.000021
Hypocalymma robustum,Hypocalymma robustum,,0,0.000023
Cryptoneossa vulgaris,Cryptoneossa vulgaris,,0,0.000014
Cryptoneossa occidentalis,Cryptoneossa occidentalis,,0,0.000014
Cryptobarsac rubriops,Cryptobarsac rubriops,,1318,0.000014
Xanthorrhoea preissii,Xanthorrhoea preissii,,1318,0.000025
Crompus opacus,Crompus opacus,,0,0.000014
Kunzea recurva,Kunzea recurva,,0,0.00002
Crompus oculatus,Crompus oculatus,,0,0.000014
Creontiades dilutus,Creontiades dilutus,,0,0.000014
Creiis viridis,Creiis viridis,,0,0.000014
Creiis periculosus,Creiis periculosus,,0,0.000014
Creiis longipennis,Creiis longipennis,,0,0.000014
Creiis lituratus,Creiis lituratus,,0,0.000014
Creiis costatus,Creiis costatus,,0,0.000014
Creiis corniculatus,Creiis corniculatus,,0,0.000014
Cornutipo tricornis,Cornutipo tricornis,,0,0.000014
